时间, 温度
2025-03-10 14:47:33, 110.33
2025-03-10 14:47:34, 110.33
2025-03-10 14:47:34, 110.6
2025-03-10 14:47:34, 110.6
2025-03-10 14:47:34, 110.23
2025-03-10 14:47:34, 110.23
2025-03-10 14:47:34, 110.23
2025-03-10 14:47:34, 110.03
2025-03-10 14:47:34, 110.03
2025-03-10 14:47:34, 111.1
2025-03-10 14:47:34, 111.1
2025-03-10 14:47:34, 111.51
2025-03-10 14:47:34, 111.51
2025-03-10 14:47:34, 110.28
2025-03-10 14:47:34, 110.28
2025-03-10 14:47:34, 109.23
2025-03-10 14:47:34, 109.23
2025-03-10 14:47:34, 110.33
2025-03-10 14:47:34, 110.33
2025-03-10 14:47:34, 110.33
2025-03-10 14:47:34, 110.71
2025-03-10 14:47:34, 110.71
2025-03-10 14:47:34, 110.27
2025-03-10 14:47:34, 110.27
2025-03-10 14:47:34, 110.72
2025-03-10 14:47:34, 110.72
2025-03-10 14:47:34, 111.21
2025-03-10 14:47:34, 111.21
2025-03-10 14:47:34, 110.77
2025-03-10 14:47:34, 110.77
2025-03-10 14:47:34, 110.66
2025-03-10 14:47:34, 110.66
2025-03-10 14:47:34, 110.69
2025-03-10 14:47:34, 110.69
2025-03-10 14:47:34, 110.69
2025-03-10 14:47:34, 110.87
2025-03-10 14:47:34, 110.87
2025-03-10 14:47:34, 110.42
2025-03-10 14:47:35, 110.42
2025-03-10 14:47:35, 110.35
2025-03-10 14:47:35, 110.35
2025-03-10 14:47:35, 109.48
2025-03-10 14:47:35, 109.48
2025-03-10 14:47:35, 109.48
2025-03-10 14:47:35, 108.23
2025-03-10 14:47:35, 108.23
2025-03-10 14:47:35, 108.48
2025-03-10 14:47:35, 108.48
2025-03-10 14:47:35, 109.16
2025-03-10 14:47:35, 109.16
2025-03-10 14:47:35, 108.9
2025-03-10 14:47:35, 108.9
2025-03-10 14:47:35, 108.9
2025-03-10 14:47:35, 108.83
2025-03-10 14:47:35, 108.83
2025-03-10 14:47:35, 109.62
2025-03-10 14:47:35, 109.62
2025-03-10 14:47:35, 109.08
2025-03-10 14:47:35, 109.08
2025-03-10 14:47:35, 112.37
2025-03-10 14:47:35, 112.37
2025-03-10 14:47:35, 111.95
2025-03-10 14:47:35, 111.95
2025-03-10 14:47:35, 111.47
2025-03-10 14:47:35, 111.47
2025-03-10 14:47:35, 111.1
2025-03-10 14:47:35, 111.1
2025-03-10 14:47:35, 110.51
2025-03-10 14:47:35, 110.51
2025-03-10 14:47:35, 110.51
2025-03-10 14:47:35, 110.34
2025-03-10 14:47:35, 110.34
2025-03-10 14:47:35, 109.74
2025-03-10 14:47:35, 109.74
2025-03-10 14:47:36, 109.71
2025-03-10 14:47:36, 109.71
