时间, 温度
2025-03-10 10:23:24, 17.81
2025-03-10 10:23:24, 17.81
2025-03-10 10:23:24, 17.71
2025-03-10 10:23:24, 17.71
2025-03-10 10:23:25, 17.72
2025-03-10 10:23:25, 17.72
2025-03-10 10:23:25, 17.39
2025-03-10 10:23:25, 17.39
2025-03-10 10:23:25, 17.39
2025-03-10 10:23:25, 17.71
2025-03-10 10:23:25, 17.71
2025-03-10 10:23:25, 18.05
2025-03-10 10:23:25, 18.05
2025-03-10 10:23:25, 17.41
2025-03-10 10:23:25, 17.41
2025-03-10 10:23:25, 17.57
2025-03-10 10:23:25, 17.57
2025-03-10 10:23:25, 17.25
2025-03-10 10:23:25, 17.25
2025-03-10 10:23:25, 17.7
2025-03-10 10:23:25, 17.7
2025-03-10 10:23:25, 18.09
2025-03-10 10:23:25, 18.09
2025-03-10 10:23:25, 18.09
2025-03-10 10:23:25, 18.69
2025-03-10 10:23:25, 18.69
2025-03-10 10:23:25, 17.85
2025-03-10 10:23:25, 17.85
2025-03-10 10:23:25, 17.79
2025-03-10 10:23:25, 17.79
2025-03-10 10:23:25, 17.56
2025-03-10 10:23:25, 17.56
2025-03-10 10:23:25, 17.56
2025-03-10 10:23:25, 17.56
2025-03-10 10:23:25, 17.63
2025-03-10 10:23:25, 17.63
2025-03-10 10:23:25, 18.02
2025-03-10 10:23:25, 18.02
2025-03-10 10:23:25, 18.02
2025-03-10 10:23:25, 17.83
2025-03-10 10:23:25, 17.83
2025-03-10 10:23:26, 17.72
2025-03-10 10:23:26, 17.72
2025-03-10 10:23:26, 17.98
2025-03-10 10:23:26, 17.98
2025-03-10 10:23:26, 17.91
2025-03-10 10:23:26, 17.91
2025-03-10 10:23:26, 17.62
2025-03-10 10:23:26, 17.62
2025-03-10 10:23:26, 17.66
2025-03-10 10:23:26, 17.66
2025-03-10 10:23:26, 18.24
2025-03-10 10:23:26, 18.24
2025-03-10 10:23:26, 18.19
2025-03-10 10:23:26, 18.19
2025-03-10 10:23:26, 18.0
2025-03-10 10:23:26, 18.0
2025-03-10 10:23:26, 18.1
2025-03-10 10:23:26, 18.1
2025-03-10 10:23:26, 18.1
2025-03-10 10:23:26, 17.96
2025-03-10 10:23:26, 17.96
