时间, 温度
2025-01-07 15:10:36, 122.28
2025-01-07 15:10:36, 122.28
2025-01-07 15:10:36, 122.11
2025-01-07 15:10:36, 122.11
2025-01-07 15:10:36, 122.62
2025-01-07 15:10:36, 122.62
2025-01-07 15:10:36, 122.5
2025-01-07 15:10:36, 122.5
2025-01-07 15:10:36, 121.86
2025-01-07 15:10:36, 121.86
2025-01-07 15:10:36, 122.68
2025-01-07 15:10:36, 122.68
2025-01-07 15:10:36, 122.68
2025-01-07 15:10:36, 122.39
2025-01-07 15:10:37, 122.39
2025-01-07 15:10:37, 122.49
2025-01-07 15:10:37, 122.49
2025-01-07 15:10:37, 122.7
2025-01-07 15:10:37, 122.7
2025-01-07 15:10:37, 121.91
2025-01-07 15:10:37, 121.91
2025-01-07 15:10:37, 122.95
2025-01-07 15:10:37, 122.95
2025-01-07 15:10:37, 122.97
2025-01-07 15:10:37, 122.97
2025-01-07 15:10:37, 122.46
2025-01-07 15:10:37, 122.46
2025-01-07 15:10:37, 122.79
2025-01-07 15:10:37, 122.79
2025-01-07 15:10:37, 122.79
2025-01-07 15:10:37, 123.78
2025-01-07 15:10:37, 123.78
2025-01-07 15:10:37, 123.26
2025-01-07 15:10:37, 123.26
2025-01-07 15:10:37, 123.4
2025-01-07 15:10:37, 123.4
2025-01-07 15:10:37, 123.49
2025-01-07 15:10:37, 123.49
2025-01-07 15:10:37, 123.19
2025-01-07 15:10:37, 123.19
2025-01-07 15:10:37, 123.18
2025-01-07 15:10:37, 123.18
2025-01-07 15:10:37, 122.2
2025-01-07 15:10:37, 122.2
2025-01-07 15:10:37, 122.02
2025-01-07 15:10:37, 122.02
2025-01-07 15:10:37, 122.02
2025-01-07 15:10:37, 121.98
2025-01-07 15:10:37, 121.98
2025-01-07 15:10:37, 121.85
2025-01-07 15:10:38, 121.85
2025-01-07 15:10:38, 123.18
2025-01-07 15:10:38, 123.18
2025-01-07 15:10:38, 124.55
2025-01-07 15:10:38, 124.55
2025-01-07 15:10:38, 124.53
2025-01-07 15:10:38, 124.53
2025-01-07 15:10:38, 124.05
2025-01-07 15:10:38, 124.05
2025-01-07 15:10:38, 124.05
2025-01-07 15:10:38, 123.53
2025-01-07 15:10:38, 123.53
2025-01-07 15:10:38, 123.28
2025-01-07 15:10:38, 123.28
2025-01-07 15:10:38, 123.69
2025-01-07 15:10:38, 123.69
2025-01-07 15:10:38, 125.31
2025-01-07 15:10:38, 125.31
2025-01-07 15:10:38, 125.56
2025-01-07 15:10:38, 125.56
2025-01-07 15:10:38, 124.77
2025-01-07 15:10:38, 124.77
2025-01-07 15:10:38, 124.43
2025-01-07 15:10:38, 124.43
2025-01-07 15:10:38, 124.43
2025-01-07 15:10:38, 124.64
2025-01-07 15:10:38, 124.64
2025-01-07 15:10:38, 124.12
2025-01-07 15:10:38, 124.12
2025-01-07 15:10:38, 124.4
2025-01-07 15:10:38, 124.4
2025-01-07 15:10:38, 124.34
2025-01-07 15:10:38, 124.34
