时间, 温度
2025-01-07 17:08:16, 111.16
2025-01-07 17:08:16, 111.16
2025-01-07 17:08:16, 111.3
2025-01-07 17:08:16, 111.3
2025-01-07 17:08:16, 111.52
2025-01-07 17:08:16, 111.52
2025-01-07 17:08:16, 111.37
2025-01-07 17:08:16, 111.37
2025-01-07 17:08:16, 111.37
2025-01-07 17:08:16, 111.9
2025-01-07 17:08:16, 111.9
2025-01-07 17:08:16, 110.92
2025-01-07 17:08:16, 110.92
2025-01-07 17:08:16, 111.55
2025-01-07 17:08:16, 111.55
2025-01-07 17:08:16, 111.82
2025-01-07 17:08:16, 111.82
2025-01-07 17:08:16, 111.55
2025-01-07 17:08:16, 111.55
2025-01-07 17:08:17, 111.47
2025-01-07 17:08:17, 111.47
2025-01-07 17:08:17, 111.47
2025-01-07 17:08:17, 111.67
2025-01-07 17:08:17, 111.67
2025-01-07 17:08:17, 111.77
2025-01-07 17:08:17, 111.77
2025-01-07 17:08:17, 112.24
2025-01-07 17:08:17, 112.24
2025-01-07 17:08:17, 111.96
2025-01-07 17:08:17, 111.96
2025-01-07 17:08:17, 112.65
2025-01-07 17:08:17, 112.65
2025-01-07 17:08:17, 112.75
2025-01-07 17:08:17, 112.75
2025-01-07 17:08:17, 112.72
2025-01-07 17:08:17, 112.72
2025-01-07 17:08:17, 112.72
2025-01-07 17:08:17, 112.85
2025-01-07 17:08:17, 112.85
2025-01-07 17:08:17, 112.79
2025-01-07 17:08:17, 112.79
2025-01-07 17:08:17, 112.41
2025-01-07 17:08:17, 112.41
2025-01-07 17:08:17, 111.93
2025-01-07 17:08:17, 111.93
2025-01-07 17:08:17, 111.51
2025-01-07 17:08:17, 111.51
2025-01-07 17:08:17, 111.51
2025-01-07 17:08:17, 110.54
2025-01-07 17:08:17, 110.54
2025-01-07 17:08:17, 111.14
2025-01-07 17:08:17, 111.14
2025-01-07 17:08:17, 111.22
2025-01-07 17:08:17, 111.22
2025-01-07 17:08:17, 110.56
2025-01-07 17:08:17, 110.56
2025-01-07 17:08:18, 111.31
2025-01-07 17:08:18, 111.31
2025-01-07 17:08:18, 112.61
2025-01-07 17:08:18, 112.61
2025-01-07 17:08:18, 113.22
2025-01-07 17:08:18, 113.22
2025-01-07 17:08:18, 112.65
2025-01-07 17:08:18, 112.65
2025-01-07 17:08:18, 112.51
2025-01-07 17:08:18, 112.51
2025-01-07 17:08:18, 112.51
2025-01-07 17:08:18, 112.2
2025-01-07 17:08:18, 112.2
2025-01-07 17:08:18, 109.82
2025-01-07 17:08:18, 109.82
2025-01-07 17:08:18, 109.91
2025-01-07 17:08:18, 109.91
2025-01-07 17:08:18, 110.76
2025-01-07 17:08:18, 110.76
2025-01-07 17:08:18, 111.82
2025-01-07 17:08:18, 111.82
2025-01-07 17:08:18, 112.48
2025-01-07 17:08:18, 112.48
2025-01-07 17:08:18, 111.94
2025-01-07 17:08:18, 111.94
2025-01-07 17:08:18, 111.94
2025-01-07 17:08:18, 112.21
2025-01-07 17:08:18, 112.21
2025-01-07 17:08:18, 111.78
2025-01-07 17:08:18, 111.78
2025-01-07 17:08:18, 112.35
2025-01-07 17:08:18, 112.35
2025-01-07 17:08:18, 112.74
2025-01-07 17:08:18, 112.74
2025-01-07 17:08:18, 112.74
2025-01-07 17:08:18, 111.93
2025-01-07 17:08:19, 111.93
2025-01-07 17:08:19, 112.11
2025-01-07 17:08:19, 112.11
2025-01-07 17:08:19, 111.6
2025-01-07 17:08:19, 111.6
2025-01-07 17:08:19, 112.08
2025-01-07 17:08:19, 112.08
2025-01-07 17:08:19, 112.3
2025-01-07 17:08:19, 112.3
2025-01-07 17:08:19, 111.51
2025-01-07 17:08:19, 111.51
2025-01-07 17:08:19, 111.77
2025-01-07 17:08:19, 111.77
2025-01-07 17:08:19, 110.96
2025-01-07 17:08:19, 110.96
2025-01-07 17:08:19, 110.96
2025-01-07 17:08:19, 111.01
2025-01-07 17:08:19, 111.01
2025-01-07 17:08:19, 110.82
2025-01-07 17:08:19, 110.82
2025-01-07 17:08:19, 110.79
2025-01-07 17:08:19, 110.79
2025-01-07 17:08:19, 110.69
2025-01-07 17:08:19, 110.69
2025-01-07 17:08:19, 110.55
2025-01-07 17:08:19, 110.55
2025-01-07 17:08:19, 110.37
2025-01-07 17:08:19, 110.37
2025-01-07 17:08:19, 110.37
2025-01-07 17:08:19, 110.23
2025-01-07 17:08:19, 110.23
2025-01-07 17:08:19, 110.12
2025-01-07 17:08:19, 110.12
2025-01-07 17:08:19, 110.09
2025-01-07 17:08:19, 110.09
2025-01-07 17:08:19, 109.87
2025-01-07 17:08:19, 109.87
2025-01-07 17:08:20, 109.24
2025-01-07 17:08:20, 109.24
2025-01-07 17:08:20, 109.24
2025-01-07 17:08:20, 109.43
2025-01-07 17:08:20, 109.43
2025-01-07 17:08:20, 109.5
2025-01-07 17:08:20, 109.5
2025-01-07 17:08:20, 109.7
2025-01-07 17:08:20, 109.7
2025-01-07 17:08:20, 109.27
2025-01-07 17:08:20, 109.27
2025-01-07 17:08:20, 109.2
2025-01-07 17:08:20, 109.2
2025-01-07 17:08:20, 108.88
2025-01-07 17:08:20, 108.88
2025-01-07 17:08:20, 109.3
2025-01-07 17:08:20, 109.3
2025-01-07 17:08:20, 109.12
2025-01-07 17:08:20, 109.12
2025-01-07 17:08:20, 109.05
2025-01-07 17:08:20, 109.05
2025-01-07 17:08:20, 109.03
2025-01-07 17:08:20, 109.03
2025-01-07 17:08:20, 108.86
2025-01-07 17:08:20, 108.86
2025-01-07 17:08:20, 108.86
2025-01-07 17:08:20, 108.75
2025-01-07 17:08:20, 108.75
2025-01-07 17:08:20, 108.68
2025-01-07 17:08:20, 108.68
2025-01-07 17:08:20, 108.65
2025-01-07 17:08:20, 108.65
2025-01-07 17:08:20, 108.65
2025-01-07 17:08:20, 108.52
2025-01-07 17:08:20, 108.52
2025-01-07 17:08:20, 108.22
2025-01-07 17:08:21, 108.22
2025-01-07 17:08:21, 108.48
2025-01-07 17:08:21, 108.48
2025-01-07 17:08:21, 108.24
2025-01-07 17:08:21, 108.24
2025-01-07 17:08:21, 108.38
2025-01-07 17:08:21, 108.38
2025-01-07 17:08:21, 107.91
2025-01-07 17:08:21, 107.91
2025-01-07 17:08:21, 107.91
2025-01-07 17:08:21, 107.91
2025-01-07 17:08:21, 107.91
2025-01-07 17:08:21, 108.16
2025-01-07 17:08:21, 108.16
2025-01-07 17:08:21, 108.24
2025-01-07 17:08:21, 108.24
2025-01-07 17:08:21, 108.23
2025-01-07 17:08:21, 108.23
2025-01-07 17:08:21, 107.91
2025-01-07 17:08:21, 107.91
2025-01-07 17:08:21, 107.4
2025-01-07 17:08:21, 107.4
2025-01-07 17:08:21, 108.13
2025-01-07 17:08:21, 108.13
2025-01-07 17:08:21, 107.69
2025-01-07 17:08:21, 107.69
2025-01-07 17:08:21, 107.14
2025-01-07 17:08:21, 107.14
2025-01-07 17:08:21, 107.14
2025-01-07 17:08:21, 107.79
2025-01-07 17:08:21, 107.79
2025-01-07 17:08:21, 107.6
2025-01-07 17:08:21, 107.6
2025-01-07 17:08:21, 107.3
2025-01-07 17:08:21, 107.3
2025-01-07 17:08:21, 107.19
2025-01-07 17:08:21, 107.19
2025-01-07 17:08:22, 107.16
2025-01-07 17:08:22, 107.16
2025-01-07 17:08:22, 107.16
2025-01-07 17:08:22, 106.97
2025-01-07 17:08:22, 106.97
2025-01-07 17:08:22, 107.05
2025-01-07 17:08:22, 107.05
2025-01-07 17:08:22, 107.34
2025-01-07 17:08:22, 107.34
2025-01-07 17:08:22, 107.05
2025-01-07 17:08:22, 107.05
2025-01-07 17:08:22, 106.74
2025-01-07 17:08:22, 106.74
2025-01-07 17:08:22, 107.22
2025-01-07 17:08:22, 107.22
2025-01-07 17:08:22, 106.79
2025-01-07 17:08:22, 106.79
2025-01-07 17:08:22, 106.79
2025-01-07 17:08:22, 106.66
2025-01-07 17:08:22, 106.66
2025-01-07 17:08:22, 106.75
2025-01-07 17:08:22, 106.75
2025-01-07 17:08:22, 106.54
2025-01-07 17:08:22, 106.54
2025-01-07 17:08:22, 106.46
2025-01-07 17:08:22, 106.46
2025-01-07 17:08:22, 106.35
2025-01-07 17:08:22, 106.35
2025-01-07 17:08:22, 106.35
2025-01-07 17:08:22, 106.34
2025-01-07 17:08:22, 106.34
2025-01-07 17:08:22, 106.34
2025-01-07 17:08:22, 106.34
2025-01-07 17:08:22, 106.26
2025-01-07 17:08:22, 106.26
2025-01-07 17:08:23, 106.34
2025-01-07 17:08:23, 106.34
2025-01-07 17:08:23, 106.34
2025-01-07 17:08:23, 106.46
2025-01-07 17:08:23, 106.46
2025-01-07 17:08:23, 106.05
2025-01-07 17:08:23, 106.05
2025-01-07 17:08:23, 106.22
2025-01-07 17:08:23, 106.22
2025-01-07 17:08:23, 106.57
2025-01-07 17:08:23, 106.57
2025-01-07 17:08:23, 106.43
2025-01-07 17:08:23, 106.43
2025-01-07 17:08:23, 106.17
2025-01-07 17:08:23, 106.17
2025-01-07 17:08:23, 105.74
2025-01-07 17:08:23, 105.74
2025-01-07 17:08:23, 105.77
2025-01-07 17:08:23, 105.77
2025-01-07 17:08:23, 106.05
2025-01-07 17:08:23, 106.05
2025-01-07 17:08:23, 106.05
2025-01-07 17:08:23, 105.97
2025-01-07 17:08:23, 105.97
2025-01-07 17:08:23, 105.74
2025-01-07 17:08:23, 105.74
2025-01-07 17:08:23, 105.7
2025-01-07 17:08:23, 105.7
2025-01-07 17:08:23, 105.55
2025-01-07 17:08:23, 105.55
2025-01-07 17:08:23, 105.34
2025-01-07 17:08:23, 105.34
2025-01-07 17:08:23, 105.25
2025-01-07 17:08:23, 105.25
2025-01-07 17:08:23, 105.25
2025-01-07 17:08:23, 105.03
2025-01-07 17:08:23, 105.03
2025-01-07 17:08:23, 105.43
2025-01-07 17:08:24, 105.43
2025-01-07 17:08:24, 104.7
2025-01-07 17:08:24, 104.7
2025-01-07 17:08:24, 105.07
2025-01-07 17:08:24, 105.07
2025-01-07 17:08:24, 104.81
2025-01-07 17:08:24, 104.81
2025-01-07 17:08:24, 104.69
2025-01-07 17:08:24, 104.69
2025-01-07 17:08:24, 104.95
2025-01-07 17:08:24, 104.95
2025-01-07 17:08:24, 104.95
2025-01-07 17:08:24, 104.63
2025-01-07 17:08:24, 104.63
2025-01-07 17:08:24, 104.36
2025-01-07 17:08:24, 104.36
2025-01-07 17:08:24, 103.93
2025-01-07 17:08:24, 103.93
2025-01-07 17:08:24, 104.07
2025-01-07 17:08:24, 104.07
2025-01-07 17:08:24, 104.05
2025-01-07 17:08:24, 104.05
2025-01-07 17:08:24, 104.02
2025-01-07 17:08:24, 104.02
2025-01-07 17:08:24, 103.59
2025-01-07 17:08:24, 103.59
2025-01-07 17:08:24, 103.68
2025-01-07 17:08:24, 103.68
2025-01-07 17:08:24, 103.68
2025-01-07 17:08:24, 103.54
2025-01-07 17:08:24, 103.54
2025-01-07 17:08:24, 103.86
2025-01-07 17:08:24, 103.86
2025-01-07 17:08:24, 104.07
2025-01-07 17:08:24, 104.07
2025-01-07 17:08:25, 103.86
2025-01-07 17:08:25, 103.86
2025-01-07 17:08:25, 103.86
2025-01-07 17:08:25, 103.87
2025-01-07 17:08:25, 103.87
2025-01-07 17:08:25, 103.44
2025-01-07 17:08:25, 103.44
2025-01-07 17:08:25, 103.72
2025-01-07 17:08:25, 103.72
2025-01-07 17:08:25, 103.68
2025-01-07 17:08:25, 103.68
2025-01-07 17:08:25, 103.54
2025-01-07 17:08:25, 103.54
2025-01-07 17:08:25, 103.28
2025-01-07 17:08:25, 103.28
2025-01-07 17:08:25, 103.58
2025-01-07 17:08:25, 103.58
2025-01-07 17:08:25, 103.14
2025-01-07 17:08:25, 103.14
2025-01-07 17:08:25, 103.14
2025-01-07 17:08:25, 103.07
2025-01-07 17:08:25, 103.07
2025-01-07 17:08:25, 103.15
2025-01-07 17:08:25, 103.15
2025-01-07 17:08:25, 103.17
2025-01-07 17:08:25, 103.17
2025-01-07 17:08:25, 103.15
2025-01-07 17:08:25, 103.15
2025-01-07 17:08:25, 103.01
2025-01-07 17:08:25, 103.01
2025-01-07 17:08:25, 103.01
2025-01-07 17:08:25, 102.9
2025-01-07 17:08:25, 102.9
2025-01-07 17:08:25, 102.94
2025-01-07 17:08:25, 102.94
2025-01-07 17:08:25, 102.83
2025-01-07 17:08:25, 102.83
2025-01-07 17:08:26, 102.83
2025-01-07 17:08:26, 102.83
2025-01-07 17:08:26, 102.78
2025-01-07 17:08:26, 102.78
2025-01-07 17:08:26, 102.55
2025-01-07 17:08:26, 102.55
2025-01-07 17:08:26, 102.55
2025-01-07 17:08:26, 102.84
2025-01-07 17:08:26, 102.84
2025-01-07 17:08:26, 102.4
2025-01-07 17:08:26, 102.4
2025-01-07 17:08:26, 102.8
2025-01-07 17:08:26, 102.8
2025-01-07 17:08:26, 102.61
2025-01-07 17:08:26, 102.61
2025-01-07 17:08:26, 102.65
2025-01-07 17:08:26, 102.65
2025-01-07 17:08:26, 102.79
2025-01-07 17:08:26, 102.79
2025-01-07 17:08:26, 102.86
2025-01-07 17:08:26, 102.86
2025-01-07 17:08:26, 102.86
2025-01-07 17:08:26, 102.75
2025-01-07 17:08:26, 102.75
2025-01-07 17:08:26, 102.27
2025-01-07 17:08:26, 102.27
2025-01-07 17:08:26, 102.17
2025-01-07 17:08:26, 102.17
2025-01-07 17:08:26, 102.61
2025-01-07 17:08:26, 102.61
2025-01-07 17:08:26, 102.61
2025-01-07 17:08:26, 101.94
2025-01-07 17:08:26, 101.94
2025-01-07 17:08:26, 102.43
2025-01-07 17:08:26, 102.43
2025-01-07 17:08:26, 102.14
2025-01-07 17:08:26, 102.14
2025-01-07 17:08:27, 102.27
2025-01-07 17:08:27, 102.27
