时间, 温度
2025-01-14 10:43:13, 133.57
2025-01-14 10:43:13, 133.57
2025-01-14 10:43:13, 133.14
2025-01-14 10:43:13, 133.14
2025-01-14 10:43:13, 133.59
2025-01-14 10:43:13, 133.59
2025-01-14 10:43:13, 132.15
2025-01-14 10:43:13, 132.15
2025-01-14 10:43:13, 132.15
2025-01-14 10:43:13, 132.87
2025-01-14 10:43:13, 132.87
2025-01-14 10:43:13, 133.68
2025-01-14 10:43:13, 133.68
2025-01-14 10:43:13, 132.2
2025-01-14 10:43:13, 132.2
2025-01-14 10:43:13, 131.76
2025-01-14 10:43:13, 131.76
2025-01-14 10:43:13, 133.72
2025-01-14 10:43:13, 133.72
2025-01-14 10:43:13, 133.99
2025-01-14 10:43:13, 133.99
2025-01-14 10:43:13, 132.7
2025-01-14 10:43:13, 132.7
2025-01-14 10:43:13, 132.88
2025-01-14 10:43:13, 132.88
2025-01-14 10:43:14, 134.14
2025-01-14 10:43:14, 134.14
2025-01-14 10:43:14, 135.43
2025-01-14 10:43:14, 135.43
2025-01-14 10:43:14, 135.15
2025-01-14 10:43:14, 135.15
2025-01-14 10:43:14, 135.15
2025-01-14 10:43:14, 134.61
2025-01-14 10:43:14, 134.61
2025-01-14 10:43:14, 136.03
2025-01-14 10:43:14, 136.03
2025-01-14 10:43:14, 134.09
2025-01-14 10:43:14, 134.09
2025-01-14 10:43:14, 134.85
2025-01-14 10:43:14, 134.85
2025-01-14 10:43:14, 135.36
2025-01-14 10:43:14, 135.36
2025-01-14 10:43:14, 134.53
2025-01-14 10:43:14, 134.53
2025-01-14 10:43:14, 133.88
2025-01-14 10:43:14, 133.88
2025-01-14 10:43:14, 133.88
2025-01-14 10:43:14, 135.65
2025-01-14 10:43:14, 135.65
2025-01-14 10:43:14, 136.51
2025-01-14 10:43:14, 136.51
2025-01-14 10:43:14, 136.53
2025-01-14 10:43:14, 136.53
2025-01-14 10:43:14, 136.98
2025-01-14 10:43:14, 136.98
2025-01-14 10:43:14, 138.81
2025-01-14 10:43:14, 138.81
2025-01-14 10:43:14, 138.89
2025-01-14 10:43:14, 138.89
2025-01-14 10:43:14, 139.29
2025-01-14 10:43:14, 139.29
2025-01-14 10:43:14, 139.29
2025-01-14 10:43:15, 139.25
2025-01-14 10:43:15, 139.25
2025-01-14 10:43:15, 137.77
2025-01-14 10:43:15, 137.77
2025-01-14 10:43:15, 138.45
2025-01-14 10:43:15, 138.45
2025-01-14 10:43:15, 138.71
2025-01-14 10:43:15, 138.71
2025-01-14 10:43:15, 137.58
2025-01-14 10:43:15, 137.58
2025-01-14 10:43:15, 137.14
2025-01-14 10:43:15, 137.14
2025-01-14 10:43:15, 137.13
2025-01-14 10:43:15, 137.13
2025-01-14 10:43:15, 137.13
2025-01-14 10:43:15, 137.8
2025-01-14 10:43:15, 137.8
2025-01-14 10:43:15, 137.44
2025-01-14 10:43:15, 137.44
2025-01-14 10:43:15, 137.21
2025-01-14 10:43:15, 137.21
2025-01-14 10:43:15, 136.87
2025-01-14 10:43:15, 136.87
2025-01-14 10:43:15, 136.13
2025-01-14 10:43:15, 136.13
2025-01-14 10:43:15, 135.86
2025-01-14 10:43:15, 135.86
2025-01-14 10:43:15, 135.1
2025-01-14 10:43:15, 135.1
2025-01-14 10:43:15, 135.1
2025-01-14 10:43:15, 135.31
2025-01-14 10:43:15, 135.31
2025-01-14 10:43:15, 134.69
2025-01-14 10:43:15, 134.69
2025-01-14 10:43:15, 134.25
2025-01-14 10:43:15, 134.25
2025-01-14 10:43:15, 133.72
2025-01-14 10:43:16, 133.72
2025-01-14 10:43:16, 134.06
2025-01-14 10:43:16, 134.06
2025-01-14 10:43:16, 134.66
2025-01-14 10:43:16, 134.66
2025-01-14 10:43:16, 133.49
2025-01-14 10:43:16, 133.49
2025-01-14 10:43:16, 133.58
2025-01-14 10:43:16, 133.58
2025-01-14 10:43:16, 133.58
2025-01-14 10:43:16, 134.27
2025-01-14 10:43:16, 134.27
2025-01-14 10:43:16, 133.5
2025-01-14 10:43:16, 133.5
2025-01-14 10:43:16, 133.15
2025-01-14 10:43:16, 133.15
2025-01-14 10:43:16, 132.95
2025-01-14 10:43:16, 132.95
2025-01-14 10:43:16, 132.41
2025-01-14 10:43:16, 132.41
2025-01-14 10:43:16, 131.3
2025-01-14 10:43:16, 131.3
2025-01-14 10:43:16, 131.72
2025-01-14 10:43:16, 131.72
2025-01-14 10:43:16, 131.72
2025-01-14 10:43:16, 130.64
2025-01-14 10:43:16, 130.64
2025-01-14 10:43:16, 130.63
2025-01-14 10:43:16, 130.63
2025-01-14 10:43:16, 131.65
2025-01-14 10:43:16, 131.65
2025-01-14 10:43:16, 131.87
2025-01-14 10:43:16, 131.87
2025-01-14 10:43:16, 132.0
2025-01-14 10:43:16, 132.0
2025-01-14 10:43:16, 132.64
2025-01-14 10:43:16, 132.64
2025-01-14 10:43:17, 132.5
2025-01-14 10:43:17, 132.5
2025-01-14 10:43:17, 131.72
2025-01-14 10:43:17, 131.72
2025-01-14 10:43:17, 131.72
2025-01-14 10:43:17, 131.8
2025-01-14 10:43:17, 131.8
2025-01-14 10:43:17, 131.74
2025-01-14 10:43:17, 131.74
2025-01-14 10:43:17, 132.42
