时间, 温度
2024-10-30 15:06:57, 108.52
2024-10-30 15:06:57, 108.89
2024-10-30 15:06:57, 108.91
2024-10-30 15:06:57, 109.0
2024-10-30 15:06:57, 109.43
2024-10-30 15:06:57, 108.76
2024-10-30 15:06:57, 108.71
2024-10-30 15:06:57, 108.48
2024-10-30 15:06:58, 108.94
2024-10-30 15:06:58, 108.73
2024-10-30 15:06:58, 108.59
2024-10-30 15:06:58, 108.48
2024-10-30 15:06:58, 108.32
2024-10-30 15:06:58, 108.28
2024-10-30 15:06:58, 108.17
2024-10-30 15:06:58, 108.32
2024-10-30 15:06:58, 108.21
2024-10-30 15:06:58, 107.9
2024-10-30 15:06:58, 107.63
2024-10-30 15:06:58, 107.4
2024-10-30 15:06:58, 107.03
2024-10-30 15:06:58, 106.95
2024-10-30 15:06:58, 106.53
2024-10-30 15:06:58, 106.23
2024-10-30 15:06:58, 105.79
2024-10-30 15:06:58, 106.12
2024-10-30 15:06:59, 105.91
2024-10-30 15:06:59, 105.92
2024-10-30 15:06:59, 106.44
2024-10-30 15:06:59, 106.49
2024-10-30 15:06:59, 106.26
2024-10-30 15:06:59, 106.43
2024-10-30 15:06:59, 106.38
2024-10-30 15:06:59, 106.83
2024-10-30 15:06:59, 107.36
2024-10-30 15:06:59, 107.5
2024-10-30 15:06:59, 107.93
2024-10-30 15:06:59, 108.15
2024-10-30 15:06:59, 108.42
2024-10-30 15:06:59, 108.5
2024-10-30 15:06:59, 108.58
2024-10-30 15:06:59, 108.38
2024-10-30 15:06:59, 108.07
2024-10-30 15:07:00, 107.97
2024-10-30 15:07:00, 107.85
2024-10-30 15:07:00, 107.93
2024-10-30 15:07:00, 108.3
2024-10-30 15:07:00, 107.8
2024-10-30 15:07:00, 107.75
2024-10-30 15:07:00, 107.54
2024-10-30 15:07:00, 107.26
2024-10-30 15:07:00, 107.37
2024-10-30 15:07:00, 107.61
2024-10-30 15:07:00, 107.91
2024-10-30 15:07:00, 108.19
2024-10-30 15:07:00, 108.23
2024-10-30 15:07:00, 108.22
2024-10-30 15:07:00, 108.15
2024-10-30 15:07:00, 108.05
2024-10-30 15:07:00, 107.63
2024-10-30 15:07:00, 107.86
2024-10-30 15:07:01, 107.91
2024-10-30 15:07:01, 107.89
2024-10-30 15:07:01, 107.69
2024-10-30 15:07:01, 107.55
2024-10-30 15:07:01, 107.65
2024-10-30 15:07:01, 107.61
2024-10-30 15:07:01, 107.67
2024-10-30 15:07:01, 107.72
2024-10-30 15:07:01, 108.16
2024-10-30 15:07:01, 108.09
2024-10-30 15:07:01, 108.19
2024-10-30 15:07:01, 107.96
2024-10-30 15:07:01, 108.51
2024-10-30 15:07:01, 108.84
2024-10-30 15:07:01, 108.82
2024-10-30 15:07:01, 108.68
2024-10-30 15:07:01, 108.93
2024-10-30 15:07:02, 109.03
2024-10-30 15:07:02, 108.8
2024-10-30 15:07:02, 108.55
2024-10-30 15:07:02, 108.74
2024-10-30 15:07:02, 108.44
2024-10-30 15:07:02, 108.23
2024-10-30 15:07:02, 108.17
2024-10-30 15:07:02, 107.84
2024-10-30 15:07:02, 107.82
2024-10-30 15:07:02, 108.13
2024-10-30 15:07:02, 107.83
2024-10-30 15:07:02, 108.31
2024-10-30 15:07:02, 108.52
2024-10-30 15:07:02, 108.59
2024-10-30 15:07:02, 108.64
2024-10-30 15:07:02, 108.52
2024-10-30 15:07:02, 108.69
2024-10-30 15:07:02, 108.71
2024-10-30 15:07:03, 108.79
2024-10-30 15:07:03, 109.09
2024-10-30 15:07:03, 109.16
2024-10-30 15:07:03, 109.14
2024-10-30 15:07:03, 109.03
2024-10-30 15:07:03, 108.74
2024-10-30 15:07:03, 108.8
2024-10-30 15:07:03, 108.95
2024-10-30 15:07:03, 108.74
2024-10-30 15:07:03, 108.84
2024-10-30 15:07:03, 109.34
2024-10-30 15:07:03, 109.54
2024-10-30 15:07:03, 109.7
2024-10-30 15:07:03, 109.4
2024-10-30 15:07:03, 109.73
2024-10-30 15:07:03, 109.92
2024-10-30 15:07:03, 109.72
2024-10-30 15:07:04, 109.65
2024-10-30 15:07:04, 109.41
2024-10-30 15:07:04, 109.32
2024-10-30 15:07:04, 109.72
2024-10-30 15:07:04, 109.57
2024-10-30 15:07:04, 109.24
2024-10-30 15:07:04, 109.37
2024-10-30 15:07:04, 109.21
2024-10-30 15:07:04, 109.16
2024-10-30 15:07:04, 109.08
2024-10-30 15:07:04, 109.17
2024-10-30 15:07:04, 109.06
2024-10-30 15:07:04, 108.58
2024-10-30 15:07:04, 108.79
2024-10-30 15:07:04, 108.45
2024-10-30 15:07:04, 108.31
2024-10-30 15:07:04, 108.48
2024-10-30 15:07:04, 107.95
2024-10-30 15:07:05, 108.08
2024-10-30 15:07:05, 108.12
2024-10-30 15:07:05, 108.13
2024-10-30 15:07:05, 108.3
2024-10-30 15:07:05, 108.09
2024-10-30 15:07:05, 108.38
2024-10-30 15:07:05, 108.3
2024-10-30 15:07:05, 108.35
2024-10-30 15:07:05, 108.36
2024-10-30 15:07:05, 108.23
2024-10-30 15:07:05, 108.29
2024-10-30 15:07:05, 107.91
2024-10-30 15:07:05, 108.39
2024-10-30 15:07:05, 108.4
2024-10-30 15:07:05, 108.87
2024-10-30 15:07:05, 108.74
2024-10-30 15:07:05, 109.08
2024-10-30 15:07:05, 109.28
2024-10-30 15:07:06, 109.61
2024-10-30 15:07:06, 109.47
2024-10-30 15:07:06, 109.56
2024-10-30 15:07:06, 109.54
2024-10-30 15:07:06, 109.32
2024-10-30 15:07:06, 109.43
2024-10-30 15:07:06, 109.3
2024-10-30 15:07:06, 109.27
2024-10-30 15:07:06, 109.24
2024-10-30 15:07:06, 109.33
2024-10-30 15:07:06, 108.9
2024-10-30 15:07:06, 109.3
2024-10-30 15:07:06, 109.18
2024-10-30 15:07:06, 109.31
2024-10-30 15:07:06, 109.5
2024-10-30 15:07:06, 109.25
2024-10-30 15:07:06, 109.76
2024-10-30 15:07:07, 109.4
2024-10-30 15:07:07, 109.62
2024-10-30 15:07:07, 109.63
2024-10-30 15:07:07, 109.86
2024-10-30 15:07:07, 110.11
2024-10-30 15:07:07, 110.24
2024-10-30 15:07:07, 109.71
